id	file_name	style	sections	num_bars	max_num_chords_per_bar	title	file_path	year	playlist	title_playlist	tune_key	tune_mode	beats	beat_time	cycle_fifths_order	year_truncated	structure	time_signature	tonality	id	musicbrainz_id	musicbrainz_composer	musicbrainz_lyricist	musicbrainz_type	wikidata_id	wikidata_description	wikidata_allmusic	wiki_link	composer
1261	dataset/trad/April Showers.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	1.0	April Showers	dataset/trad/April Showers.xml	1921.0	trad	April Showers [trad]	Ab	major	4.0	4.0	-4.0	1921.0	ABAC	4/4	Ab major	1372	44752b3c-fd67-497b-a881-d9fb3044d607	['Louis Silvers']	['Buddy DeSylva']	Song					Louis Silvers
1262	dataset/trad/Are You Lonesome Tonight.xml	Waltz	{'1': 'A', '9': 'B', '17': 'C', '25': 'D'}	32.0	1.0	Are You Lonesome Tonight	dataset/trad/Are You Lonesome Tonight.xml	1926.0	trad	Are You Lonesome Tonight [trad]	C	major	3.0	4.0	0.0	1926.0	ABCD	3/4	C major	1373	8c00c72d-10e0-365b-a708-e0b4dccfb01f	['Lou Handman']	['Roy Turk']	Song	Q640429	original song written and composed by Lou Handman and Roy Turk; first recorded by Charles Hart	mc0002671780	https://en.wikipedia.org/wiki/Are_You_Lonesome_Tonight%3F_(song)	Lou Handman
1263	dataset/trad/As Long As I Live (Dixieland Tunes).xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	As Long As I Live	dataset/trad/As Long As I Live (Dixieland Tunes).xml	1934.0	trad	As Long As I Live [trad]	F	major	4.0	4.0	-1.0	1934.0	AABA	4/4	F major	1374	e531b5ed-23cc-4e95-bced-8137bd2f5901	['Harold Arlen']	['Ted Koehler']	Song	Q4802923	song written by Harold Arlen and Ted Koehler; performed by Lena Horne and others		https://en.wikipedia.org/wiki/As_Long_as_I_Live_(Harold_Arlen_and_Ted_Koehler_song)	Harold Arlen
1264	dataset/trad/At Sundown.xml	Medium Swing	{'1': 'A', '17': 'A'}	32.0	2.0	At Sundown	dataset/trad/At Sundown.xml	1927.0	trad	At Sundown [trad]	F	major	4.0	4.0	-1.0	1927.0	AA	4/4	F major	1376	fa0afc42-471f-49a8-8dfc-508373ce1e4e	['Walter Donaldson']	['Walter Donaldson']	Song					Walter Donaldson
1265	dataset/trad/At The Jazz Band Ball.xml	Medium Swing	{'1': 'verse', '17': 'A'}	32.0	2.0	At The Jazz Band Ball	dataset/trad/At The Jazz Band Ball.xml	1918.0	trad	At The Jazz Band Ball [trad]	Bb	major	4.0	4.0	-2.0	1918.0	verseA	4/4	Bb major	1378	9e2cc06c-0f35-445f-a716-334809c9fcf7	['Larry Shields', 'Nick LaRocca']	[]	Song	Q4812529	song performed by Original Dixieland Jass Band		https://en.wikipedia.org/wiki/At_the_Jazz_Band_Ball	Larry Shields
1265	dataset/trad/At The Jazz Band Ball.xml	Medium Swing	{'1': 'verse', '17': 'A'}	32.0	2.0	At The Jazz Band Ball	dataset/trad/At The Jazz Band Ball.xml	1918.0	trad	At The Jazz Band Ball [trad]	Bb	major	4.0	4.0	-2.0	1918.0	verseA	4/4	Bb major	1378	9e2cc06c-0f35-445f-a716-334809c9fcf7	['Larry Shields', 'Nick LaRocca']	[]	Song	Q4812529	song performed by Original Dixieland Jass Band		https://en.wikipedia.org/wiki/At_the_Jazz_Band_Ball	Nick LaRocca
1266	dataset/trad/Avalon 1 1.xml	Up Tempo Swing	{'1': 'A', '17': 'B'}	32.0	3.0	Avalon	dataset/trad/Avalon 1 1.xml	1920.0	trad	Avalon [trad]	F	major	4.0	4.0	-1.0	1920.0	AB	4/4	F major	1381	4f3d4772-bb07-3f7e-b4b3-af6afbba082c	['Al Jolson', 'Buddy DeSylva', 'Vincent Rose']	[]	Song	Q790091	1920 popular song written by Al Jolson, Buddy DeSylva and Vincent Rose		https://en.wikipedia.org/wiki/Avalon_(Al_Jolson_song)	Al Jolson
1266	dataset/trad/Avalon 1 1.xml	Up Tempo Swing	{'1': 'A', '17': 'B'}	32.0	3.0	Avalon	dataset/trad/Avalon 1 1.xml	1920.0	trad	Avalon [trad]	F	major	4.0	4.0	-1.0	1920.0	AB	4/4	F major	1381	4f3d4772-bb07-3f7e-b4b3-af6afbba082c	['Al Jolson', 'Buddy DeSylva', 'Vincent Rose']	[]	Song	Q790091	1920 popular song written by Al Jolson, Buddy DeSylva and Vincent Rose		https://en.wikipedia.org/wiki/Avalon_(Al_Jolson_song)	Buddy DeSylva
1266	dataset/trad/Avalon 1 1.xml	Up Tempo Swing	{'1': 'A', '17': 'B'}	32.0	3.0	Avalon	dataset/trad/Avalon 1 1.xml	1920.0	trad	Avalon [trad]	F	major	4.0	4.0	-1.0	1920.0	AB	4/4	F major	1381	4f3d4772-bb07-3f7e-b4b3-af6afbba082c	['Al Jolson', 'Buddy DeSylva', 'Vincent Rose']	[]	Song	Q790091	1920 popular song written by Al Jolson, Buddy DeSylva and Vincent Rose		https://en.wikipedia.org/wiki/Avalon_(Al_Jolson_song)	Vincent Rose
1267	dataset/trad/Baby Brown.xml	Medium Swing	{'1': 'intro', '9': 'A', '17': 'A', '25': 'B', '33': 'A'}	40.0	2.0	Baby Brown	dataset/trad/Baby Brown.xml	1935.0	trad	Baby Brown [trad]	Ab	major	4.0	4.0	-4.0	1935.0	introAABA	4/4	Ab major	1382	5a6667bd-4dcd-4b2e-a8c5-e21354f1c25f	['Jeff Alexander']	[]						Jeff Alexander
1268	dataset/trad/Baby Face.xml	Medium Up Swing	{'1': 'A', '17': 'B'}	32.0	1.0	Baby Face	dataset/trad/Baby Face.xml	1926.0	trad	Baby Face [trad]	C	major	4.0	4.0	0.0	1926.0	AB	4/4	C major	1383	611a6043-ce3a-3e04-914a-1aa4cba83d69	['Harry Akst']	['Benny Davis']	Song	Q2401291	song composed by Harry Akst with lyrics by Benny Davis; performed by Bing Crosby and others		https://en.wikipedia.org/wiki/Baby_Face_(song)	Harry Akst
1269	dataset/trad/Baby, Won't You Please Come Home.xml	Medium Swing	{'1': 'A', '17': 'A'}	34.0	2.0	Baby, Won't You Please Come Home	dataset/trad/Baby, Won't You Please Come Home.xml	1921.0	trad	Baby, Won't You Please Come Home [trad]	F	major	4.0	4.0	-1.0	1921.0	AA	4/4	F major	1384	0870cb50-7f02-321e-88c7-75d4d7623f37	['Charles Warfield', 'Clarence Williams']	[]	Song	Q4838428	original song written composed by Clarence Williams and Charles Warfield; authorship disputed		https://en.wikipedia.org/wiki/Baby_Won%27t_You_Please_Come_Home	Charles Warfield
1269	dataset/trad/Baby, Won't You Please Come Home.xml	Medium Swing	{'1': 'A', '17': 'A'}	34.0	2.0	Baby, Won't You Please Come Home	dataset/trad/Baby, Won't You Please Come Home.xml	1921.0	trad	Baby, Won't You Please Come Home [trad]	F	major	4.0	4.0	-1.0	1921.0	AA	4/4	F major	1384	0870cb50-7f02-321e-88c7-75d4d7623f37	['Charles Warfield', 'Clarence Williams']	[]	Song	Q4838428	original song written composed by Clarence Williams and Charles Warfield; authorship disputed		https://en.wikipedia.org/wiki/Baby_Won%27t_You_Please_Come_Home	Clarence Williams
1270	dataset/trad/Battle Hymn Of The Republic (John Brown's Body).xml	Medium Swing	{'1': 'A'}	16.0	2.0	Battle Hymn Of The Republic (John Brown's Body)	dataset/trad/Battle Hymn Of The Republic (John Brown's Body).xml	1862.0	trad	Battle Hymn Of The Republic (John Brown's Body) [trad]	Bb	major	4.0	4.0	-2.0	1900.0	A	4/4	Bb major	1390	aba44515-fd82-3adf-b1da-172d178134b7	['William Steffe']	['Julia Ward Howe']	Song	Q583210	American patriotic song written by Julia Ward Howe		https://en.wikipedia.org/wiki/Battle_Hymn_of_the_Republic	William Steffe
1271	dataset/trad/Beale Street Blues.xml	Medium Swing	{'1': 'A', '13': 'B', '21': 'C'}	32.0	2.0	Beale Street Blues	dataset/trad/Beale Street Blues.xml	1917.0	trad	Beale Street Blues [trad]	Eb	major	4.0	4.0	-3.0	1917.0	ABC	4/4	Eb major	1391	5d914b2c-ce9b-352f-9641-5f2b63988214	['William Christopher Handy']	['William Christopher Handy']		Q812919	song		https://en.wikipedia.org/wiki/Beale_Street_Blues	William Christopher Handy
1272	dataset/trad/Beautiful Ohio.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'C'}	32.0	1.0	Beautiful Ohio	dataset/trad/Beautiful Ohio.xml	1918.0	trad	Beautiful Ohio [trad]	Bb	major	4.0	4.0	-2.0	1918.0	ABAC	4/4	Bb major	1393	6408b7d2-aaaf-4ddb-86d3-a396fe94c14d	['Mary Earl']	['Ballard MacDonald', 'Wilbert B. McBride']	Song	Q3445383	song		https://en.wikipedia.org/wiki/Beautiful_Ohio	Mary Earl
1273	dataset/trad/Because Of You.xml	Ballad	{'1': 'A', '17': 'B'}	32.0	2.0	Because Of You	dataset/trad/Because Of You.xml	1940.0	trad	Because Of You [trad]	Eb	major	4.0	4.0	-3.0	1940.0	AB	4/4	Eb major	1394	f1310813-d41a-36e8-9297-56dc1c3820b0	['Arthur Hammerstein', 'Dudley Wilkinson']	[]		Q3637364	1940 song popularized by Tony Bennett in 1951		https://en.wikipedia.org/wiki/Because_of_You_(1940_song)	Arthur Hammerstein
1273	dataset/trad/Because Of You.xml	Ballad	{'1': 'A', '17': 'B'}	32.0	2.0	Because Of You	dataset/trad/Because Of You.xml	1940.0	trad	Because Of You [trad]	Eb	major	4.0	4.0	-3.0	1940.0	AB	4/4	Eb major	1394	f1310813-d41a-36e8-9297-56dc1c3820b0	['Arthur Hammerstein', 'Dudley Wilkinson']	[]		Q3637364	1940 song popularized by Tony Bennett in 1951		https://en.wikipedia.org/wiki/Because_of_You_(1940_song)	Dudley Wilkinson
1274	dataset/trad/Beg Your Pardon.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'B'}	32.0	1.0	Beg Your Pardon	dataset/trad/Beg Your Pardon.xml	1935.0	trad	Beg Your Pardon [trad]	F	major	4.0	4.0	-1.0	1935.0	ABAB	4/4	F major	1396	59e2b364-ce52-4877-a3b1-6166902abf23	['Beasley Smith', 'Francis Craig']	[]	Song					Beasley Smith
1274	dataset/trad/Beg Your Pardon.xml	Medium Swing	{'1': 'A', '9': 'B', '17': 'A', '25': 'B'}	32.0	1.0	Beg Your Pardon	dataset/trad/Beg Your Pardon.xml	1935.0	trad	Beg Your Pardon [trad]	F	major	4.0	4.0	-1.0	1935.0	ABAB	4/4	F major	1396	59e2b364-ce52-4877-a3b1-6166902abf23	['Beasley Smith', 'Francis Craig']	[]	Song					Francis Craig
1275	dataset/trad/Bei Mir Bist Du Schon (Root Hog Or Die).xml	Up Tempo Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Bei Mir Bist Du Schon (Root Hog Or Die)	dataset/trad/Bei Mir Bist Du Schon (Root Hog Or Die).xml	1937.0	trad	Bei Mir Bist Du Schon (Root Hog Or Die) [trad]	G	minor	4.0	4.0	-2.0	1937.0	AABA	4/4	G minor	1397	b4b29247-0b03-3433-befe-efed79ea7d7f	['Saul Chaplin', 'Sholom Secunda']	['Sammy Cahn']	Song	Q251787	song		https://en.wikipedia.org/wiki/Bei_Mir_Bistu_Shein	Saul Chaplin
1275	dataset/trad/Bei Mir Bist Du Schon (Root Hog Or Die).xml	Up Tempo Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Bei Mir Bist Du Schon (Root Hog Or Die)	dataset/trad/Bei Mir Bist Du Schon (Root Hog Or Die).xml	1937.0	trad	Bei Mir Bist Du Schon (Root Hog Or Die) [trad]	G	minor	4.0	4.0	-2.0	1937.0	AABA	4/4	G minor	1397	b4b29247-0b03-3433-befe-efed79ea7d7f	['Saul Chaplin', 'Sholom Secunda']	['Sammy Cahn']	Song	Q251787	song		https://en.wikipedia.org/wiki/Bei_Mir_Bistu_Shein	Sholom Secunda
1276	dataset/trad/Big Butter And Egg Man.xml	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Big Butter And Egg Man	dataset/trad/Big Butter And Egg Man.xml	1926.0	trad	Big Butter And Egg Man [trad]	C	major	4.0	4.0	0.0	1926.0	AB	4/4	C major	1398	af00bf3b-8a1b-4042-9bed-ba2872596003	['Louis Armstrong', 'Percy Venable']	[]	Song	Q4905409	1926 song performed by Louis Armstrong and His Hot Five		https://en.wikipedia.org/wiki/Big_Butter_and_Egg_Man	Louis Armstrong
1276	dataset/trad/Big Butter And Egg Man.xml	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Big Butter And Egg Man	dataset/trad/Big Butter And Egg Man.xml	1926.0	trad	Big Butter And Egg Man [trad]	C	major	4.0	4.0	0.0	1926.0	AB	4/4	C major	1398	af00bf3b-8a1b-4042-9bed-ba2872596003	['Louis Armstrong', 'Percy Venable']	[]	Song	Q4905409	1926 song performed by Louis Armstrong and His Hot Five		https://en.wikipedia.org/wiki/Big_Butter_and_Egg_Man	Percy Venable
1277	dataset/trad/Black And Blue (Dixieland Tunes).xml	Slow Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Black And Blue	dataset/trad/Black And Blue (Dixieland Tunes).xml	1929.0	trad	Black And Blue [trad]	Bb	major	4.0	4.0	-2.0	1929.0	AABA	4/4	Bb major	1402	4929a4c7-e8a9-33bc-b1bf-17fd825db9f8	['Fats Waller']	['Andy Razaf', 'Harry Brooks']	Song	Q880634	1929 song		https://en.wikipedia.org/wiki/Black_and_Blue_(Fats_Waller_song)	Fats Waller
1278	dataset/trad/Blue Blood Blues.xml	Medium Blues	{'1': 'A'}	8.0	2.0	Blue Blood Blues	dataset/trad/Blue Blood Blues.xml	1931.0	trad	Blue Blood Blues [trad]	Bb	major	4.0	4.0	-2.0	1931.0	A	4/4	Bb major	1405	fa073107-e869-3b4d-8260-ee9396b89447	['Jelly Roll Morton']	[]	Song					Jelly Roll Morton
1279	dataset/trad/Blue Christmas (Dixieland Tunes).xml	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Blue Christmas	dataset/trad/Blue Christmas (Dixieland Tunes).xml	1948.0	trad	Blue Christmas [trad]	Eb	major	4.0	4.0	-3.0	1948.0	AB	4/4	Eb major	1406	414afdb5-bd79-3349-8a93-d940da14c36e	['Billy Hays', 'Jay Johnson']	[]	Song	Q2633086	original Christmas song written and composed by Billy Hayes and Jay W. Johnson	mc0002470819	https://en.wikipedia.org/wiki/Blue_Christmas_(song)	Billy Hays
1279	dataset/trad/Blue Christmas (Dixieland Tunes).xml	Medium Swing	{'1': 'A', '17': 'B'}	32.0	2.0	Blue Christmas	dataset/trad/Blue Christmas (Dixieland Tunes).xml	1948.0	trad	Blue Christmas [trad]	Eb	major	4.0	4.0	-3.0	1948.0	AB	4/4	Eb major	1406	414afdb5-bd79-3349-8a93-d940da14c36e	['Billy Hays', 'Jay Johnson']	[]	Song	Q2633086	original Christmas song written and composed by Billy Hayes and Jay W. Johnson	mc0002470819	https://en.wikipedia.org/wiki/Blue_Christmas_(song)	Jay Johnson
1280	dataset/trad/Blue Hawaii.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Blue Hawaii	dataset/trad/Blue Hawaii.xml	1936.0	trad	Blue Hawaii [trad]	Bb	major	4.0	4.0	-2.0	1936.0	AABA	4/4	Bb major	1408	cd299d87-3d18-30c8-824a-af7d442fd922	['Ralph Rainger']	['Leo Robin']	Song	Q3278069	"original song composed by Ralph Rainger, lyrics by Leo Robin; from the 1937 film ""Waikiki Wedding"""	mc0002523098	https://en.wikipedia.org/wiki/Blue_Hawaii_(song)	Ralph Rainger
1281	dataset/trad/Blue Lou (Dixieland Tunes).xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Blue Lou	dataset/trad/Blue Lou (Dixieland Tunes).xml	1933.0	trad	Blue Lou [trad]	Bb	major	4.0	4.0	-2.0	1933.0	AABA	4/4	Bb major	1409	98dc2740-a6ab-3ef5-8d14-8d22e5c25bb9	['Edgar Sampson', 'Irving Mills']	[]	Song					Edgar Sampson
1281	dataset/trad/Blue Lou (Dixieland Tunes).xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Blue Lou	dataset/trad/Blue Lou (Dixieland Tunes).xml	1933.0	trad	Blue Lou [trad]	Bb	major	4.0	4.0	-2.0	1933.0	AABA	4/4	Bb major	1409	98dc2740-a6ab-3ef5-8d14-8d22e5c25bb9	['Edgar Sampson', 'Irving Mills']	[]	Song					Irving Mills
1282	dataset/trad/Blue Turning Grey.xml	Slow Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Blue Turning Grey	dataset/trad/Blue Turning Grey.xml	1929.0	trad	Blue Turning Grey [trad]	Bb	major	4.0	4.0	-2.0	1929.0	AABA	4/4	Bb major	1413	6455bc9d-ebc8-47ea-8e61-58184072b93c	['Andy Razaf', 'Fats Waller']	[]	Song					Andy Razaf
1282	dataset/trad/Blue Turning Grey.xml	Slow Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Blue Turning Grey	dataset/trad/Blue Turning Grey.xml	1929.0	trad	Blue Turning Grey [trad]	Bb	major	4.0	4.0	-2.0	1929.0	AABA	4/4	Bb major	1413	6455bc9d-ebc8-47ea-8e61-58184072b93c	['Andy Razaf', 'Fats Waller']	[]	Song					Fats Waller
1283	dataset/trad/Blues My Naughy Sweetie Gives To Me.xml	Medium Swing	{'1': 'A'}	32.0	2.0	Blues My Naughy Sweetie Gives To Me	dataset/trad/Blues My Naughy Sweetie Gives To Me.xml	1919.0	trad	Blues My Naughy Sweetie Gives To Me [trad]	G	minor	4.0	4.0	-2.0	1919.0	A	4/4	G minor	1416	3f9edf58-cc31-41ea-b421-f161bbac5635	['Arthur Swanstrom', 'Carey Morgan', 'Charles McCarron']	[]	Song					Arthur Swanstrom
1283	dataset/trad/Blues My Naughy Sweetie Gives To Me.xml	Medium Swing	{'1': 'A'}	32.0	2.0	Blues My Naughy Sweetie Gives To Me	dataset/trad/Blues My Naughy Sweetie Gives To Me.xml	1919.0	trad	Blues My Naughy Sweetie Gives To Me [trad]	G	minor	4.0	4.0	-2.0	1919.0	A	4/4	G minor	1416	3f9edf58-cc31-41ea-b421-f161bbac5635	['Arthur Swanstrom', 'Carey Morgan', 'Charles McCarron']	[]	Song					Carey Morgan
1283	dataset/trad/Blues My Naughy Sweetie Gives To Me.xml	Medium Swing	{'1': 'A'}	32.0	2.0	Blues My Naughy Sweetie Gives To Me	dataset/trad/Blues My Naughy Sweetie Gives To Me.xml	1919.0	trad	Blues My Naughy Sweetie Gives To Me [trad]	G	minor	4.0	4.0	-2.0	1919.0	A	4/4	G minor	1416	3f9edf58-cc31-41ea-b421-f161bbac5635	['Arthur Swanstrom', 'Carey Morgan', 'Charles McCarron']	[]	Song					Charles McCarron
1284	dataset/trad/Boodle-Am-Shake.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Boodle-Am-Shake	dataset/trad/Boodle-Am-Shake.xml	1926.0	trad	Boodle-Am-Shake [trad]	Bb	major	4.0	4.0	-2.0	1926.0	AABA	4/4	Bb major	1418	d4258042-a5eb-4f07-bc11-a88c46548572	['Jack Palmer', 'Spencer Williams']	[]	Song					Jack Palmer
1284	dataset/trad/Boodle-Am-Shake.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Boodle-Am-Shake	dataset/trad/Boodle-Am-Shake.xml	1926.0	trad	Boodle-Am-Shake [trad]	Bb	major	4.0	4.0	-2.0	1926.0	AABA	4/4	Bb major	1418	d4258042-a5eb-4f07-bc11-a88c46548572	['Jack Palmer', 'Spencer Williams']	[]	Song					Spencer Williams
1285	dataset/trad/Brahms' Lullaby.xml	Medium Swing	{'1': 'A', '9': 'B'}	16.0	1.0	Brahms' Lullaby	dataset/trad/Brahms' Lullaby.xml	1868.0	trad	Brahms' Lullaby [trad]	Bb	major	4.0	4.0	-2.0	1900.0	AB	4/4	Bb major	1420	3af25538-322f-4656-9de5-c4f8b7efbddd	['Johannes Brahms']	[]						Johannes Brahms
1286	dataset/trad/Breezin' Along With The Breeze.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Breezin' Along With The Breeze	dataset/trad/Breezin' Along With The Breeze.xml	1926.0	trad	Breezin' Along With The Breeze [trad]	F	major	4.0	4.0	-1.0	1926.0	AABA	4/4	F major	1422	b85185ea-ab12-4e5b-ba43-f97b33ef561b	['Haven Gillespie', 'Richard A. Whiting', 'Seymour Simons']	[]	Song					Haven Gillespie
1286	dataset/trad/Breezin' Along With The Breeze.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Breezin' Along With The Breeze	dataset/trad/Breezin' Along With The Breeze.xml	1926.0	trad	Breezin' Along With The Breeze [trad]	F	major	4.0	4.0	-1.0	1926.0	AABA	4/4	F major	1422	b85185ea-ab12-4e5b-ba43-f97b33ef561b	['Haven Gillespie', 'Richard A. Whiting', 'Seymour Simons']	[]	Song					Richard A. Whiting
1286	dataset/trad/Breezin' Along With The Breeze.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Breezin' Along With The Breeze	dataset/trad/Breezin' Along With The Breeze.xml	1926.0	trad	Breezin' Along With The Breeze [trad]	F	major	4.0	4.0	-1.0	1926.0	AABA	4/4	F major	1422	b85185ea-ab12-4e5b-ba43-f97b33ef561b	['Haven Gillespie', 'Richard A. Whiting', 'Seymour Simons']	[]	Song					Seymour Simons
1287	dataset/trad/Buddy Bolden's Blues.xml	Medium Blues	{'1': 'A', '9': 'A'}	16.0	2.0	Buddy Bolden's Blues	dataset/trad/Buddy Bolden's Blues.xml	1923.0	trad	Buddy Bolden's Blues [trad]	F	major	4.0	4.0	-1.0	1923.0	AA	4/4	F major	1426	59a56e75-8b64-466c-93ee-2e8449410ceb	['Jelly Roll Morton']	['Jelly Roll Morton']	Song					Jelly Roll Morton
1288	dataset/trad/C'Est Magnifique.xml	Medium Swing	{'1': 'A', '17': 'B'}	32.0	1.0	C'Est Magnifique	dataset/trad/C'Est Magnifique.xml	1953.0	trad	C'Est Magnifique [trad]	Bb	major	4.0	4.0	-2.0	1953.0	AB	4/4	Bb major	1430	c96a94ff-09f7-40f8-ba32-38488bde9a01	['Cole Porter']	['Cole Porter']	Song	Q3439817	song from the 1953 musical Can-Can by Cole Porter		https://en.wikipedia.org/wiki/C%27est_Magnifique	Cole Porter
1289	dataset/trad/Cabaret.xml	Medium Swing	{'1': 'A', '17': 'A', '33': 'B', '41': 'A'}	56.0	2.0	Cabaret	dataset/trad/Cabaret.xml	1966.0	trad	Cabaret [trad]	Eb	major	4.0	4.0	-3.0	1966.0	AABA	4/4	Eb major	1432	b2a93431-bea1-3b5d-8778-cbac8260a8ce	['John Kander']	['Fred Ebb']	Song	Q18159846	"original show tune by Kander and Ebb; from the 1966 musical ""Cabaret"""		https://en.wikipedia.org/wiki/Cabaret_(Cabaret_song)	John Kander
1290	dataset/trad/Careless Love.xml	Medium Swing	{'1': 'A'}	16.0	1.0	Careless Love	dataset/trad/Careless Love.xml	1921.0	trad	Careless Love [trad]	F	major	4.0	4.0	-1.0	1921.0	A	4/4	F major	1434	bcf66c64-cc59-31f3-a9ac-cb84ec541c45	['Martha Koenig', 'Spencer Williams', 'William Christopher Handy', '[traditional]']	[]	Song	Q943005	song		https://en.wikipedia.org/wiki/Careless_Love	Martha Koenig
1290	dataset/trad/Careless Love.xml	Medium Swing	{'1': 'A'}	16.0	1.0	Careless Love	dataset/trad/Careless Love.xml	1921.0	trad	Careless Love [trad]	F	major	4.0	4.0	-1.0	1921.0	A	4/4	F major	1434	bcf66c64-cc59-31f3-a9ac-cb84ec541c45	['Martha Koenig', 'Spencer Williams', 'William Christopher Handy', '[traditional]']	[]	Song	Q943005	song		https://en.wikipedia.org/wiki/Careless_Love	Spencer Williams
1290	dataset/trad/Careless Love.xml	Medium Swing	{'1': 'A'}	16.0	1.0	Careless Love	dataset/trad/Careless Love.xml	1921.0	trad	Careless Love [trad]	F	major	4.0	4.0	-1.0	1921.0	A	4/4	F major	1434	bcf66c64-cc59-31f3-a9ac-cb84ec541c45	['Martha Koenig', 'Spencer Williams', 'William Christopher Handy', '[traditional]']	[]	Song	Q943005	song		https://en.wikipedia.org/wiki/Careless_Love	William Christopher Handy
1290	dataset/trad/Careless Love.xml	Medium Swing	{'1': 'A'}	16.0	1.0	Careless Love	dataset/trad/Careless Love.xml	1921.0	trad	Careless Love [trad]	F	major	4.0	4.0	-1.0	1921.0	A	4/4	F major	1434	bcf66c64-cc59-31f3-a9ac-cb84ec541c45	['Martha Koenig', 'Spencer Williams', 'William Christopher Handy', '[traditional]']	[]	Song	Q943005	song		https://en.wikipedia.org/wiki/Careless_Love	[traditional]
1291	dataset/trad/Carolina Moon.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	1.0	Carolina Moon	dataset/trad/Carolina Moon.xml	1928.0	trad	Carolina Moon [trad]	F	major	4.0	4.0	-1.0	1928.0	AABA	4/4	F major	1435	7c28573e-b801-4356-ace0-c7e94dad8d9c	['Benny Davis', 'Joe Burke']	[]	Song	Q5044861	original song written and composed by Benny Davis and Joe Burke		https://en.wikipedia.org/wiki/Carolina_Moon_(song)	Benny Davis
1291	dataset/trad/Carolina Moon.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	1.0	Carolina Moon	dataset/trad/Carolina Moon.xml	1928.0	trad	Carolina Moon [trad]	F	major	4.0	4.0	-1.0	1928.0	AABA	4/4	F major	1435	7c28573e-b801-4356-ace0-c7e94dad8d9c	['Benny Davis', 'Joe Burke']	[]	Song	Q5044861	original song written and composed by Benny Davis and Joe Burke		https://en.wikipedia.org/wiki/Carolina_Moon_(song)	Joe Burke
1292	dataset/trad/Carry Me Back To Old Virginny.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Carry Me Back To Old Virginny	dataset/trad/Carry Me Back To Old Virginny.xml	1878.0	trad	Carry Me Back To Old Virginny [trad]	F	major	4.0	4.0	-1.0	1900.0	AABA	4/4	F major	1436	e1758ad7-b6ca-4700-ad38-c6574cb1c7f9	['James A. Bland']	[]	Song	Q5046775	song by James A. Bland		https://en.wikipedia.org/wiki/Carry_Me_Back_to_Old_Virginny	James A. Bland
1293	dataset/trad/Cherry.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Cherry	dataset/trad/Cherry.xml	1928.0	trad	Cherry [trad]	Bb	major	4.0	4.0	-2.0	1928.0	AABA	4/4	Bb major	1439	7a8d6e6b-bf84-4bce-bb10-5c376f0082f4	['Don Redman', 'Ray Gilbert']	['Ray Gilbert']	Song					Don Redman
1293	dataset/trad/Cherry.xml	Medium Swing	{'1': 'A', '9': 'A', '17': 'B', '25': 'A'}	32.0	2.0	Cherry	dataset/trad/Cherry.xml	1928.0	trad	Cherry [trad]	Bb	major	4.0	4.0	-2.0	1928.0	AABA	4/4	Bb major	1439	7a8d6e6b-bf84-4bce-bb10-5c376f0082f4	['Don Redman', 'Ray Gilbert']	['Ray Gilbert']	Song					Ray Gilbert
